Project,Year,Date,Site,Treatment,PlotID,Individual_nr,ID,Functional_group,Taxon,Trait,Value,Elevation_m,Latitude_N,Longitude_E
ITEX,2018,2018-07-19,DH,CTL,DH-5,2,BGU8257,vascular,bistorta vivipara,dC13_permil,-30.7270864105225,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BGV1190,vascular,carex rupestris,Plant_Height_cm,3.5,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BGV1190,vascular,carex rupestris,Wet_Mass_g,0.0053,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BGV1190,vascular,carex rupestris,Dry_Mass_g,0.0023333333333333335,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BGV1190,vascular,carex rupestris,Leaf_Thickness_mm,0.18266666666666667,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BGV1190,vascular,carex rupestris,Leaf_Area_cm2,0.385,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BGV1190,vascular,carex rupestris,SLA_cm2_g,165,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BGV1190,vascular,carex rupestris,LDMC,0.44025157232704404,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,Plant_Height_cm,3,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,Wet_Mass_g,0.31,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,Dry_Mass_g,0.06,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,Leaf_Thickness_mm,0.30266666666666664,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,Leaf_Area_cm2,7.674,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,SLA_cm2_g,127.9,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,LDMC,0.1935483870967742,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,C_percent,35.82,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,N_percent,2.49,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,CN_ratio,14.385542168674698,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,dN15_permil,3.97199630737305,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,dC13_permil,-28.0650998687744,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,P_percent,0.17187259570762659,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGW5083,vascular,equisetum arvense,NP_ratio,14.487475386918302,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,Plant_Height_cm,5,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,Wet_Mass_g,0.026616666666666667,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,Dry_Mass_g,0.007166666666666666,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,Leaf_Thickness_mm,0.247,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,Leaf_Area_cm2,1.08,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,SLA_cm2_g,150.6976744186047,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,LDMC,0.269254852849092,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,C_percent,44.3,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,N_percent,2.71,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,CN_ratio,16.346863468634684,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,dN15_permil,-3.25629544258118,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,dC13_permil,-30.7065393066406,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,P_percent,0.18224438815583474,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,BGX0598,vascular,salix polaris,NP_ratio,14.87014238091499,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,Plant_Height_cm,2,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,Wet_Mass_g,0.01286,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,Dry_Mass_g,0.0048000000000000004,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,Leaf_Thickness_mm,0.352,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,Leaf_Area_cm2,0.3386,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,SLA_cm2_g,70.54166666666666,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,LDMC,0.3732503888024884,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,C_percent,41.1848836204429,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,N_percent,1.5636503946004479,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,CN_ratio,26.338933410346293,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,dN15_permil,2.42034561634064,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,dC13_permil,-30.0155676269531,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,P_percent,0.18390458853903965,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BGY3820,vascular,dryas octopetala,NP_ratio,8.502508866267428,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,Plant_Height_cm,8,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,Wet_Mass_g,0.0094333333333333335,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,Dry_Mass_g,0.004333333333333333,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,Leaf_Thickness_mm,0.126,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,Leaf_Area_cm2,0.6803333333333333,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,SLA_cm2_g,157,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,LDMC,0.45936395759717313,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,C_percent,40.766811431962765,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,N_percent,1.0422924860652367,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,CN_ratio,39.112640623422074,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,dN15_permil,-2.94531322479248,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,vascular,poa arctica,dC13_permil,-29.0771007537842,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,Plant_Height_cm,1,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,Wet_Mass_g,0.0352,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,Dry_Mass_g,0.02,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,Leaf_Thickness_mm,0.3939666666666667,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,Leaf_Area_cm2,1.067,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,SLA_cm2_g,53.349999999999994,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,LDMC,0.5681818181818181,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,C_percent,38.30159640781753,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,N_percent,1.0542564071960072,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,CN_ratio,36.33043740249852,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,dN15_permil,4.42923759460449,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,dC13_permil,-29.4735298156738,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,P_percent,0.10562087097575219,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,vascular,equisetum scirpoides,NP_ratio,9.98151593957256,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,Plant_Height_cm,11,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,Wet_Mass_g,0.012633333333333335,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,Dry_Mass_g,0.004333333333333333,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,Leaf_Thickness_mm,0.18433333333333332,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,Leaf_Area_cm2,0.6753333333333332,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,SLA_cm2_g,155.84615384615384,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,LDMC,0.3430079155672823,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,C_percent,48.26261747976401,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,N_percent,1.1378109278580328,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,CN_ratio,42.417080288216255,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,dN15_permil,0.7135777676105499,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,vascular,poa arctica,dC13_permil,-31.9884548187256,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,Plant_Height_cm,3,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,Wet_Mass_g,0.0369,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,Dry_Mass_g,0.009,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,Leaf_Thickness_mm,0.20266666666666666,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,Leaf_Area_cm2,1.498,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,SLA_cm2_g,166.44444444444446,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,LDMC,0.2439024390243902,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,C_percent,44.36573207628558,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,N_percent,2.1826811203389513,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,CN_ratio,20.326254560444436,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,dN15_permil,-7.064000000000001,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,dC13_permil,-29.968,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,P_percent,0.1414820104927698,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,vascular,bistorta vivipara,NP_ratio,15.427269606481127,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,Plant_Height_cm,4.5,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,Wet_Mass_g,0.033999999999999996,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,Dry_Mass_g,0.007,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,Leaf_Thickness_mm,0.662,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,Leaf_Area_cm2,1.3483333333333334,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,SLA_cm2_g,192.61904761904762,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,LDMC,0.2058823529411765,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,C_percent,44.56974029539616,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,N_percent,2.030778432073706,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,CN_ratio,21.947121158798346,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,dN15_permil,-6.195,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,dC13_permil,-30.996,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,P_percent,0.1777247509344333,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,vascular,bistorta vivipara,NP_ratio,11.426536942076831,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,vascular,poa arctica,Plant_Height_cm,8,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,vascular,poa arctica,Wet_Mass_g,0.01945,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,vascular,poa arctica,Dry_Mass_g,0.0095,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,vascular,poa arctica,Leaf_Thickness_mm,0.171,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,vascular,poa arctica,Leaf_Area_cm2,0.98,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,vascular,poa arctica,SLA_cm2_g,103.15789473684211,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,vascular,poa arctica,LDMC,0.48843187660668386,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,vascular,poa arctica,P_percent,0.0829342273647897,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,vascular,bistorta vivipara,Plant_Height_cm,5,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,vascular,bistorta vivipara,Wet_Mass_g,0.034875,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,vascular,bistorta vivipara,Dry_Mass_g,0.00875,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,vascular,bistorta vivipara,Leaf_Thickness_mm,0.21866666666666668,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,vascular,bistorta vivipara,Leaf_Area_cm2,1.204,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,vascular,bistorta vivipara,SLA_cm2_g,137.6,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,vascular,bistorta vivipara,LDMC,0.25089605734767023,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,vascular,bistorta vivipara,P_percent,0.19306639692643782,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,vascular,equisetum scirpoides,Plant_Height_cm,0.5,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,vascular,equisetum scirpoides,Wet_Mass_g,0.0192,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,vascular,equisetum scirpoides,Dry_Mass_g,0.009,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,vascular,equisetum scirpoides,Leaf_Thickness_mm,0.24033333333333334,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,vascular,equisetum scirpoides,Leaf_Area_cm2,0.66,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,vascular,equisetum scirpoides,SLA_cm2_g,73.33333333333334,NA,NA,NA
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,vascular,equisetum scirpoides,LDMC,0.46875,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,Plant_Height_cm,0.7,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,Wet_Mass_g,0.1369,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,Dry_Mass_g,0.038,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,Leaf_Thickness_mm,0.26366666666666666,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,Leaf_Area_cm2,4.091,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,SLA_cm2_g,107.65789473684211,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,LDMC,0.27757487216946675,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,C_percent,38.9753533483213,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,N_percent,2.2873416831335383,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,CN_ratio,17.03958513750648,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,dN15_permil,3.02080769538879,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,dC13_permil,-27.643071975708,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,P_percent,0.17222164714670893,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,vascular,equisetum arvense,NP_ratio,13.281383153797389,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,vascular,festuca rubra,Plant_Height_cm,7.9,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,vascular,festuca rubra,Wet_Mass_g,0.014499999999999999,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,vascular,festuca rubra,Dry_Mass_g,0.009666666666666667,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,vascular,festuca rubra,Leaf_Thickness_mm,0.275,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,vascular,festuca rubra,Leaf_Area_cm2,0.6473333333333333,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,vascular,festuca rubra,SLA_cm2_g,66.9655172413793,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,vascular,festuca rubra,LDMC,0.6666666666666667,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,vascular,festuca rubra,P_percent,0.03778840542198061,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,Plant_Height_cm,9.6,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,Wet_Mass_g,0.02235,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,Dry_Mass_g,0.0085,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,Leaf_Thickness_mm,0.179,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,Leaf_Area_cm2,1.1935,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,SLA_cm2_g,140.41176470588235,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,LDMC,0.3803131991051455,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,C_percent,44.48622355398062,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,N_percent,2.6052604908891994,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,CN_ratio,17.07553763224539,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,dN15_permil,-0.129764759540558,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,dC13_permil,-32.5359873962402,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,P_percent,0.07113805023299193,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,vascular,poa arctica,NP_ratio,36.622601861541455,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,Plant_Height_cm,4.4,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,Wet_Mass_g,0.01058,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,Dry_Mass_g,0.004200000000000001,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,Leaf_Thickness_mm,0.19466666666666665,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,Leaf_Area_cm2,0.5464,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,SLA_cm2_g,130.09523809523807,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,LDMC,0.39697542533081287,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,C_percent,37.272589603376375,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,N_percent,1.4296945287372347,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,CN_ratio,26.070317018207426,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,dN15_permil,3.34107871055603,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,dC13_permil,-28.7865160369873,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,P_percent,0.0748167994925114,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,vascular,festuca rubra,NP_ratio,19.109271426136537,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,vascular,poa arctica,Plant_Height_cm,7.2,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,vascular,poa arctica,Wet_Mass_g,0.01215,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,vascular,poa arctica,Dry_Mass_g,0.0045,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,vascular,poa arctica,Leaf_Thickness_mm,0.16766666666666666,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,vascular,poa arctica,Leaf_Area_cm2,0.7869999999999999,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,vascular,poa arctica,SLA_cm2_g,174.88888888888889,NA,NA,NA
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,vascular,poa arctica,LDMC,0.37037037037037035,NA,NA,NA
